	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0005179	63.59116974	78.45650556	65.45221865	105.0520302	233.8807124	240.200792	52.00145917	54.44287117	96.46671329	94.82655338	110.8217074	129.8845975	156.4988015	101.3382818	49.84099685	43.30008431	61.07935271	105.6366497
OG0005183	38.61356058	50.61419383	55.58112415	60.6603243	179.2800194	178.2076053	210.3214271	218.4058826	324.7697322	308.8744776	157.9068616	165.8259461	197.4734298	167.3939518	67.82920762	65.55431368	89.27554598	199.7331612
OG0005185	468.9110379	597.5044459	362.6361452	563.5591846	108.0753296	85.51684403	182.9466604	205.7179253	407.8606276	442.4684522	269.3834117	243.9054274	166.8494474	426.183774	103.4078457	127.0807125	387.2248495	417.9098305
OG0005188	248.3117109	274.251042	93.51205925	108.7281558	1410.747064	1320.867422	333.9118292	377.0947408	439.9275121	487.2065539	429.6993932	745.8449502	283.2085531	374.7658558	686.9292066	919.9757447	716.9452837	724.0844921
OG0005191	245.4733794	372.3895845	195.8203617	411.0437339	392.351211	446.0904433	240.5609701	250.5294835	123.8128958	161.3812241	179.3699302	200.2800664	130.0634672	206.4298333	216.7998973	232.9151814	206.3596414	210.9300543
OG0005195	404.7554107	385.5495419	105.1385556	166.3356964	409.6758838	440.3482686	281.9730115	274.8015457	305.1526587	341.8279164	137.7556684	171.0262874	274.0368823	226.8851531	130.5870726	123.8593877	298.3682721	178.4253317
OG0005197	530.1802016	723.6885311	639.7333647	908.1816207	604.9743507	625.0582659	487.2736791	592.4699317	336.3648822	381.4062905	335.3035036	447.9035643	342.5041464	432.376669	145.8795478	211.465528	425.625081	407.7545089
OG0005198	141.1100002	138.1406748	117.215358	95.2574424	109.8936143	99.30211773	167.8453382	191.2426962	177.7709955	172.3694731	213.5356312	239.6916141	724.727026	485.2977717	71.63192219	69.37982578	67.73977831	151.2054006
OG0005199	347.7962519	415.5856804	356.5109073	502.1301086	827.2981693	847.1025348	404.7241891	493.6192101	498.2332357	493.518093	347.1322825	446.4237722	507.9522498	830.9739107	260.3033006	295.0447605	482.0096364	440.5935996
OG0005201	64.77259242	75.05530649	290.1815535	390.631758	159.8265075	172.0042321	93.40491963	101.4459856	115.789486	116.6334298	96.36698778	116.7474149	177.3357524	144.1255563	53.56605649	59.81453506	69.30601596	117.4756479
OG0005202	291.5605323	395.0760362	280.5791718	633.7976281	68.94546518	102.6496079	182.5180381	199.0279115	293.2602353	377.3660655	138.8551031	125.4204341	161.3909187	156.3236828	99.20734772	103.509355	94.75737775	127.5303632
OG0005203	185.7750703	178.6570583	54.81713119	113.0084181	93.95339807	90.50640358	338.0491719	273.6561692	81.15564545	88.2016182	46.2113007	45.85620332	107.6881146	68.87249892	56.49792644	49.14056079	50.11960476	38.76302833
OG0005204	21.74547007	37.93111181	39.28864195	67.73876594	195.8200088	124.7237842	139.098036	165.0587895	136.7457762	190.3008997	123.5199596	161.8600041	81.67514149	93.64220228	80.84987981	92.81826211	42.28841652	57.996592
OG0005206	61.15685559	61.49088942	279.0370431	276.5261814	355.167646	401.6836168	205.2152864	206.2364014	105.3834297	101.4498731	227.331128	263.7301795	257.6137455	251.467193	157.6403083	162.3934418	174.2439384	214.2323092
OG0005210	126.9766844	106.1863561	259.2940055	203.7940962	108.8149709	150.8777934	129.2307118	132.1854457	107.1670703	109.6886367	82.34809982	89.97730705	97.19901256	134.9319222	146.1980915	140.8783348	58.34235241	104.7489468
OG0005219	212.2126845	235.2203471	313.1777133	392.5231835	391.2536024	632.1181506	303.5594458	379.3739593	541.259105	470.3671673	519.4960539	627.6078283	664.0328858	627.1732429	252.7755264	255.5722023	595.5579503	579.968879
OG0005220	85.34539109	91.9515104	108.7579757	140.6908864	226.5293426	191.640645	147.936924	137.8373539	175.5399584	153.4671648	227.7165872	292.1932488	214.6769558	183.3472247	126.6258786	123.9590786	140.9613884	122.7989065
OG0005221	43.98976305	59.57270925	86.75181056	180.9663963	506.6068119	469.3074796	226.7532378	257.4501874	233.6569133	258.6309433	368.5953511	379.2407163	238.7319632	324.0948383	189.145232	234.6270452	288.1877274	375.4983431
OG0005223	32.20908281	35.57109612	312.3019923	365.6914999	159.8525846	116.9214207	225.0795083	232.0760031	211.2142559	213.5600601	188.3471871	195.0747676	178.4517929	145.2515372	141.2051962	148.1275745	154.278324	221.9257347
OG0005225	358.9162106	414.7060139	260.1991434	377.3500774	104.5738872	110.6344236	252.7537528	281.0382534	204.226844	210.6522612	434.957845	417.9111286	126.007681	114.4766024	144.8502238	157.5921673	272.1337915	191.4479338
OG0005229	137.5540638	206.5594383	156.4754315	177.344868	100.8519747	63.81010607	225.5094178	215.3486616	179.9990598	197.7319414	163.1631233	190.1173402	235.7936161	372.5101407	142.3113828	149.2231673	319.1209209	222.5175367
OG0005231	96.26407034	133.6192025	72.24047004	84.61179541	111.4392747	136.884727	82.1633438	103.1755849	589.6418416	666.855217	65.04623843	95.67834855	73.28385983	177.152453	78.0511326	75.82448949	157.0153243	65.69001747
OG0005233	154.0108442	168.2205297	132.4898429	214.8504574	557.0019808	520.3738097	72.50968722	71.57161348	80.70824894	96.6035416	82.34590972	108.0694383	141.6728054	167.9588189	313.2362317	343.8842347	133.498266	148.8677828
OG0005234	55.93380051	73.98108555	100.3283133	157.8925971	129.4538052	89.9362406	83.06435175	89.96915152	63.91527308	61.70995467	55.84778047	64.44655602	101.8142175	94.39473286	57.211084	62.23128396	41.50529769	49.71136457
OG0005236	216.3009904	241.9756918	174.4936157	220.2550396	273.4491462	273.5160482	457.7605202	537.3609428	169.4443668	172.6877156	174.3326794	199.2861022	449.772697	498.2427989	138.7479723	145.5084228	234.9395629	221.6298337
OG0005237	223.5791375	220.5803743	209.9354216	214.8230216	73.826623	72.50445792	103.3584831	134.492347	233.0638528	263.3157304	151.7723662	213.1693776	150.6235058	113.5364083	57.84500183	58.80856334	78.31188244	160.9730919
OG0005242	179.5806232	226.7437127	24.55158267	32.20992738	93.32991847	73.75628241	116.3591697	108.0794803	297.866487	342.7971828	99.86897213	101.3818688	72.16642082	45.78801366	59.35055667	54.67894367	70.48069419	133.4513418
OG0005243	395.1975553	553.109988	687.5376571	569.8680514	1144.222572	1101.42563	163.8118259	233.8615447	246.2910339	203.7074682	591.767462	599.603321	421.3807955	506.8790725	386.6890828	431.490375	1446.906002	1009.628937
OG0005246	82.12637892	64.31109481	175.6821749	198.0309278	75.26086316	43.64407517	137.9829314	143.6622798	82.19461608	77.37975991	88.26139423	94.68686307	96.080175	111.6597735	53.40757703	51.35591394	112.7691107	100.902234
OG0005248	187.0994305	269.3314505	144.2280672	209.3342114	63.31044229	81.208946	71.86611011	89.10464025	139.2740867	156.6431273	60.01117775	84.5191795	117.6177979	87.6388474	34.86548055	36.75472273	80.27359509	55.03758221
OG0005254	553.3360861	545.7085757	391.9238619	403.5820139	216.112729	196.6175343	147.5687979	155.071637	221.3497934	185.1169405	367.2812857	390.3924492	118.454129	90.64146316	143.3438765	152.0547914	122.992727	204.4675769
OG0005256	205.1883245	247.0618059	807.3558523	918.8272676	188.6511786	176.0511222	281.5001969	293.0329868	653.5556283	678.6511879	224.7095675	259.2784097	262.6513116	220.5045946	323.4557795	310.154476	356.7067089	460.2266296
OG0005264	398.6659789	425.8563539	735.4251091	888.125213	596.99476	543.3957236	219.2023621	196.4326475	841.2823108	714.3541122	118.4870891	155.1674772	222.7913252	172.8361929	484.4717002	515.7724786	196.1751811	120.7275997
OG0005265	85.99006865	92.2184805	49.98058339	63.40390633	508.3421239	552.4625819	59.72395539	60.55615967	51.13102937	53.95582424	94.17468863	102.1230041	103.2127644	128.3655769	59.03359775	66.25919878	39.15594122	90.24979878
OG0005266	75.87504853	96.09855719	299.7986437	310.1891098	155.1278893	181.5221527	489.5901277	480.7565051	438.9257007	360.0824318	379.760527	362.1375918	452.1502268	415.4850787	263.2367554	278.4286049	346.89423	562.1704351
OG0005268	355.9393172	384.7112558	164.0562443	477.7671002	175.2878534	61.09613031	632.2505775	646.3360776	129.3139406	170.1078517	58.47591131	131.3718257	137.0562019	154.6891339	216.2452192	263.9281115	151.9250519	91.43044369
OG0005269	47.37942516	59.45090414	56.6559754	111.6091913	159.0655305	189.4233445	58.5196081	92.0453627	296.473761	386.9957262	84.10018705	110.054888	121.8148373	244.1051545	242.6795926	283.7253129	263.5194844	142.9172141
OG0005270	523.1966808	601.3184475	59.65424469	119.7022096	271.6095257	273.6680916	74.39751339	101.1005271	286.5700968	309.0344065	188.3493773	161.8600041	114.5437917	109.364649	225.280133	280.647986	191.4725526	340.2831675
OG0005274	56.06506969	64.38584644	399.8446671	605.2635519	140.4441149	121.3838962	196.0760624	190.6642407	184.9040713	182.7034674	219.8825672	231.2639876	163.4901377	120.2922938	116.5608483	101.8055471	138.2204725	207.7224877
OG0005275	806.9029401	1416.883404	312.8102838	458.9461274	290.1124091	277.6237556	816.8709674	1132.168919	810.3688472	1018.858814	119.1441218	265.4702365	222.3661669	250.1573019	190.8084739	225.463539	292.4909653	102.6805989
OG0005277	369.24272	142.820327	7.01425301	149.1685549	446.2170041	542.7394026	233.3606294	208.4285343	360.4425433	528.4116799	239.8147495	186.1513983	276.7710415	894.2165051	35.81714969	65.35291794	126.4697745	179.3159936
OG0005280	82.0913738	94.25512865	139.5892354	212.9019654	0	136.4412669	245.0741618	237.7261811	144.1776119	160.4135733	133.3798305	137.5710887	119.5757637	92.89342498	104.4371698	106.2362534	75.57096655	99.71863013
OG0005283	202.7933911	235.5507226	196.6044375	256.4919967	383.0796189	410.7226005	351.7779587	435.02507	167.2148161	190.4592132	119.5777634	168.0592671	150.9046137	143.3749024	100.3174963	120.8374446	134.3048784	128.4210251
OG0005284	161.248152	123.0705464	161.1711172	105.2986783	315.4143019	401.384598	319.128434	208.4285343	121.7334682	54.27891301	1231.279301	352.9688299	719.692257	368.0099703	145.0879429	175.2142946	225.5382214	1537.50149
OG0005285	307.4280599	470.7857531	337.9001407	559.8122746	1633.919574	1683.762218	1560.031333	1826.776907	1709.023443	1727.8755	1045.117843	1477.814061	1737.554722	1539.777016	941.6049017	991.9747221	1611.6233	1182.908551
OG0005287	62.90273578	93.33575037	41.04234663	29.82355973	113.0750197	145.4245013	71.82320497	84.02888061	170.1890367	172.3678577	30.88053743	71.8826971	103.9120379	202.1116965	116.8785996	117.3130191	87.70930833	78.70966057
OG0005288	81.24249973	90.90265162	46.69662995	115.4740753	212.1442694	202.4205263	93.3186803	101.1587764	259.2209416	249.9075465	143.6711529	166.0762961	121.2512229	216.5636615	194.2966068	251.140489	236.8934444	232.879989
OG0005289	106.4593105	122.7511834	107.1176962	149.250588	119.8052805	102.0236957	139.9569969	145.3353599	180.2963332	165.9028514	79.93897988	109.3112739	68.89102388	64.93344238	84.78650953	82.97605225	97.88593745	94.98421445
OG0005292	307.4747334	403.8530119	246.0277953	376.0073684	431.4952993	377.2122219	423.7740714	433.0630505	457.9824137	501.4886929	229.5234272	349.2507593	197.1965176	325.4103593	472.2679896	470.9649472	533.6915632	206.5418428
OG0005299	203.1755303	230.2273388	154.8357177	550.1134378	66.4586587	71.45028993	50.06986976	55.82758869	440.5562454	609.5101915	71.17854373	113.7754372	73.14540368	75.63026101	90.41253025	94.05181103	100.6346845	31.66140482
OG0005300	121.696746	240.2917779	816.462671	1347.866979	278.6764181	292.7774205	188.1819456	198.6818763	175.538472	191.430095	152.6505999	211.434278	155.098856	163.8302222	111.7280172	121.9441142	256.471415	192.6315377
OG0005303	44.48421032	73.95906051	79.53871007	164.7795367	85.79363838	165.7324394	39.21572735	46.94601861	50.09205874	66.23481287	249.2365986	138.5600954	53.22589957	66.96771455	51.98126192	50.55033098	84.18527362	193.8181006
OG0005304	131.7023751	131.444731	49.66972509	72.78723123	126.3316659	134.0237759	294.7789088	291.8109059	225.3332573	198.5380479	245.5134133	250.0997329	239.291382	216.9408651	303.0903768	312.1633985	162.1055966	268.9769495
OG0005305	250.3945153	270.3365929	352.6635056	460.8951681	262.9045177	283.0542412	238.0377187	232.1319454	145.3667056	128.5893296	176.0825765	168.3046598	138.5974006	109.5935985	116.1662344	117.414724	185.2115176	205.9470818
OG0005311	133.2892738	107.7941836	375.8859498	681.2857407	166.2391019	182.6422062	390.6517321	405.8998641	139.1239636	145.5531054	133.5966513	150.7057925	312.7150965	303.8253053	52.7744516	58.30406701	139.7906257	164.5209447
OG0005313	124.2521195	170.1884331	146.8798384	223.2175595	103.7749798	103.883694	49.21176695	45.09992082	81.30576853	102.9037726	112.7906155	113.5250871	167.4060691	150.1326645	39.77834372	37.45960782	35.63190651	201.5056081
OG0005314	156.4232801	153.3659796	381.4304851	481.7732786	223.2649646	239.8891029	300.765034	299.8971717	238.8577119	283.995027	213.7546421	279.5939471	260.4066437	231.7625271	148.5760758	159.8095344	169.9367849	201.5144851
OG0005315	179.2130695	198.2983823	243.4538094	304.8668351	303.3026772	18.92434264	240.4408357	235.3045115	149.3798968	141.9958981	130.5304987	153.1845062	163.2104283	136.2418133	111.0148597	117.3120121	145.6601013	143.5119751
OG0005317	288.3546471	152.5734121	56.3725541	25.84454271	99.84207997	98.94988372	189.2979083	102.4056565	401.765036	180.2835325	355.4546968	205.2374938	657.8778807	87.82651089	23.04053586	35.35200139	86.14698627	275.193829
OG0005318	1355.281427	2361.003807	138.2315286	690.6956784	189.5283172	232.9660574	351.2219081	291.0150249	67.77685489	50.40184779	122.6461061	224.3235892	349.4982797	457.3377891	46.6722001	46.22032255	162.1055966	87.28782997
OG0005319	83.4959541	94.58984241	340.4167069	382.0432488	98.64964559	112.6236589	168.6167726	207.9677308	173.2747349	239.2682334	168.640586	270.1797925	121.5323308	178.0795106	78.28885179	101.5044604	87.77587343	144.399678
OG0005322	92.32599473	105.8539784	26.70213375	37.91630364	55.92825412	82.56720091	96.70861544	117.7673124	72.38607937	52.82501355	113.0074362	113.5226084	49.92812588	48.41717908	30.58653521	29.10168457	73.22161008	93.80061053
OG0005323	108.558159	165.0789591	590.1784789	632.7523233	618.9255959	446.3615875	503.0627708	576.4363908	759.6852143	730.6652486	680.2478672	1058.904011	1014.501757	1973.65687	251.5853457	319.9171345	983.9848872	1016.718725
OG0005331	725.0784803	852.4999358	507.9786634	956.7921327	686.4723806	501.269549	315.0953508	404.0531896	1045.955065	1180.241654	332.239541	432.7834108	638.6128965	805.7669514	866.030803	1026.156614	517.2773926	731.4317135
OG0005334	140.7234854	168.9710494	314.3371383	393.0455615	124.1886029	114.0173906	127.9002234	127.3986254	98.84341433	102.257595	143.8901638	219.3686405	472.9885762	294.6316711	98.25647098	118.6220914	50.90272358	117.4726889
OG0005337	42.01343252	70.08432322	46.7848809	88.59053807	310.179918	239.1491581	143.9338744	170.8664136	454.3809461	463.4514522	85.01127241	137.8313536	204.8843301	202.8661037	311.968396	335.5232905	313.6390892	155.6409563
OG0005338	175.609001	238.6632603	829.1071646	1264.599813	1449.18233	1482.900137	770.1901747	755.0476489	1253.295848	1437.234537	888.7396772	936.1977683	1135.034127	948.3255177	703.9665407	731.9718135	881.4041524	1355.235364
OG0005342	52.61123153	71.85066415	81.60440447	67.82134776	115.0213192	132.1511072	67.79055083	97.75494347	89.03636399	74.98244126	129.6522649	96.17657	89.08883883	81.81940274	36.76644164	38.56829137	76.74564479	182.8668054
OG0005343	77.18628185	109.6456212	178.9058801	205.932444	141.5796538	176.4895142	122.879893	139.4527616	139.7185105	129.2355072	75.55876181	117.491029	141.8140586	124.4208904	78.28805939	87.90924093	134.3048784	94.09651151
OG0005345	908.5534228	1258.066228	715.1440802	1189.314825	966.1255044	1002.632858	1115.480876	1317.331777	625.0188657	787.6904162	607.5362471	701.4759751	531.2884041	478.2904172	753.8859848	792.4912337	516.0753053	507.47018
OG0005347	80.47822135	105.0584075	183.0078519	224.0683443	33.33837901	108.8453789	134.6363305	134.8378055	318.3798398	342.6340229	75.34194101	84.27626556	72.02516758	69.62315286	39.54062454	38.9690689	76.74564479	98.83092719
OG0005350	166.3836943	196.4689697	26.03544311	30.17940232	164.4350411	169.3130629	76.76287378	78.11398563	75.92957861	67.52716794	87.1159672	81.57198892	68.43230048	52.66025047	89.15975014	91.41050589	88.88398657	118.6562928
OG0005351	139.7272981	169.6591648	67.26306016	143.8739903	351.2797884	334.2067293	158.1886782	182.3588192	137.7877196	142.9667798	416.9967608	569.6059279	203.4899788	142.6242485	145.8811326	176.3219712	173.4608196	118.6533338
OG0005353	635.7920966	629.3196065	164.395671	231.5860334	668.1828553	754.8932444	157.9333926	183.8035162	881.8631063	1026.779335	468.4643232	648.9247661	130.2047204	165.3334067	542.159015	566.7276151	417.7938928	148.2434318
OG0005354	35.51706632	22.44384259	35.21552141	30.61837544	186.1477776	180.2829985	37.45618754	38.92895979	94.38282657	60.09451083	129.4354441	145.9962365	93.28447966	82.94726028	41.68009721	44.00396242	139.3951507	165.7075076
OG0005355	288.1358651	261.4982141	506.5943682	686.9386171	1297.69101	1317.203174	465.7352987	484.5450138	705.5784779	550.0586274	855.2353892	851.4381535	682.7720163	303.641395	427.7217914	424.1172769	775.2837205	1039.796042
OG0005360	406.5771353	557.9051047	412.9971694	860.3604372	239.437504	275.6471907	446.2134598	528.2804025	241.0887489	273.9792752	194.4816826	268.937957	411.581177	511.8146221	305.0729548	331.7984763	170.3283443	195.2946465
OG0005362	352.5423623	317.658378	129.9155741	215.4995889	228.3523685	289.2576144	316.3825051	321.6973892	551.8881164	508.2186319	188.1303664	276.6244481	335.0918476	175.0900313	214.6604246	241.775587	139.3951507	266.3108816
OG0005366	491.3420248	561.9547074	565.5126226	806.4479529	450.0384836	654.638321	683.7354588	749.9159469	390.886315	427.3947457	373.79686	423.0024066	354.1134846	372.3262305	278.2114793	317.6010835	368.7706544	419.9337932
